TMP_AR,TMP_EN,CENTER,Q233,Q244,Q256,Q326,GENDER,ACADEMIC,NATIONALITY,SECTOR,Dim1.1,Dim1.2,Dim2.1,Dim2.2,Dim2.3,Dim3.1,Dim3.2,Dim3.3,Dim3.4,Dim3.5,Dim3.6,Dim3.7,Dim3.8,Dim4.1,Dim4.2,Dim4.3,Dim4.4,Dim4.5,Dim4.6,Dim4.7,Dim4.8,Dim4.9,Dim4.10,Dim4.11,Dim4.12,Dim5.1,Dim5.2,Dim5.3,Dim6.1,Dim6.2,NPS,Unnamed: 42,Most_Unsat,Most_Sat,SERVICE
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,5,4,1,4,4,4,5,5,5,4,5,4,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,10.0,,Nothing,Customer services,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,1.0,,1,7,1,1,5,4,4,4,4,4,4,5,4,4,5,3,5,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,,تغيير بعض الرسوم وزيادتها,الدقة والتعامل,Q256_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,7,3,1,5,5,5,5,5,5,5,5,4,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,,يرجى جمع جميع المبالغ المراد دفعها في معاملة واحدة لدفعها بشكل اسرع ومرة واحدة فقط,السرعة,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,4.0,,1,7,3,3,3,5,5,3,5,5,5,5,5,5,5,5,5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,8.0,,مواقف السيارات غير مظللة,لا يوجد زحام,Q256_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,4.0,,1,7,3,3,5,4,5,4,5,4,5,5,5,4,5,5,5,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,9.0,,لا يوجد,النظام والدقه وسرعة الانجاز,Q256_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,7,3,1,5,5,4,4,4,4,4,4,4,5,4,4,5,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,9.0,,لا شي,التفاهم من قبل الموظفين,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,7,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,10.0,,لا شي,الموظفين,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,8,1,1,3,4,4,3,4,3,5,4,5,4,5,3,5,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,8.0,,التاخير,المكان والترتيب,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,7,1,1,5,5,5,3,4,4,4,5,5,5,4,4,5,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,8.0,,رفض القاضي لمقابلة بدون سبب واضح,المعاملة من قبل الموظفين بها سلسة,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,7,3,1,5,5,5,5,4,5,4,4,5,3,4,5,5,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,10.0,,لا يوجد,التعامل مع الموظفين,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,4.0,,1,7,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,8.0,,لايوجد,التعاون,Q256_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,2.0,,1,7,3,3,5,5,5,5,5,5,4,5,5,5,4,5,5,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,9.0,,لايوجد,الاحترام والانجاز,Q256_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,1.0,,1,7,3,3,4,4,4,4,4,4,4,4,4,4,5,3,5,5.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,9.0,,التنقل بين المركز ووسيطك كثيرا يرجى العمل علي دمج المجانين او موظف يكون متوفر من وسيبك هنا بالمركز للانجاز,الاحترام والموظفين,Q256_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,2,7,1,3,2,3,4,3,4,4,4,4,4,4,4,2,5,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,,اما قسم التنفيذ فاجراءاتهم بطيئة ولا يجيدون التحديث الواقعي ويطلبون التحدث من خلال خدمة الاونلاين  والواتساب رغم وجودي بالمركز,الموظفين في الأقسام الحسابات والطلبات اكثر تعاون,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,2.0,,1,7,3,3,5,5,5,5,5,5,5,5,5,4,4,4,4,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,9.0,,لايوجد,التعامل الراقي,Q256_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,2.0,,1,7,1,1,5,4,4,3,4,4,4,5,5,5,4,4,5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,10.0,,لا شي,المكان مريح,Q256_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,2.0,,1,7,3,3,5,5,5,5,4,5,5,5,4,4,5,5,5,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,9.0,,احيانا بعض الموظفين قلة منهم وليس جميعهم  يتكلمون ببعض التعالي وايضا زيادة سعر الطلب الي مائتين درهم,المعاملة الطيبة من موظفي الطلبات القضائية,Q256_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,7,3,1,4,4,4,3,5,5,3,4,4,4,4,3,4,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,8.0,,بطئ الإجراءات عند الموظفين,المكان نظيف والضيافة,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,7,3,3,5,5,5,3,5,5,5,5,5,5,5,5,5,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,,لا شيء,المكان مريح والتعامل,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,2.0,,1,7,3,3,5,4,5,4,4,5,5,5,5,5,5,5,5,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,10.0,,لايوجد,البساطة والتعاون حيث انني قادم من دبي واجد سهولة ويسر في التعاملات,Q256_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,2,8,3,1,4,4,4,4,4,4,4,4,4,4,5,4,4,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,8.0,,يرجى العمل علي استعجال تنفيذ القرارات القضائية,التعاون,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,2.0,,1,7,3,3,5,5,5,5,4,5,4,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,10.0,,لاشي,المعاملة,Q256_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,7,1,1,5,4,4,3,4,4,4,4,5,4,5,4,5,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,10.0,,لا شي,التعامل الجيد,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,1.0,,1,7,4,3,5,4,4,5,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,9.0,,Nothing,Everything is good,Q256_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,1.0,,1,5,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,,Nothing,Customer service,Q256_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,2.0,,1,7,3,1,3,4,3,3,4,3,4,4,4,4,5,3,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,8.0,,الانتظار وزيادة الرسوم,المركز منظم وهادي,Q256_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,7,3,1,4,4,4,4,4,4,4,4,4,4,5,4,5,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,10.0,,لايوجد,السرعة والدقة,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,2.0,,1,7,3,1,5,4,5,5,5,5,5,5,5,5,5,5,5,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,,لا شي,الموظفين متعاونين,Q256_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,7,3,3,3,3,2,4,5,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,,لاشي,تعاون الموظفين,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,2,7,3,1,4,4,4,3,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,,_,_,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,5,1,1,4,4,4,4,4,4,4,4,4,4,4,3,4,4.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,9.0,,تنقل من موظف لموظف,_,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,5,1,1,4,4,4,3,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,9.0,,عدم توفر موقف,تعامل الموظف,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,2.0,,1,7,3,1,3,3,4,3,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,7.0,,تواصل معهم على الواتس وكان الرد لا يوجد طلب وعنده حضوره وجد الأوراق جاهزه,تعامل الموظفه,Q256_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,7,3,1,4,4,1,3,4,4,4,4,4,4,4,3,4,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,8.0,,عدم تنفيذ الاجراء كما موجود بالاوراق,_,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,5,1,1,4,4,4,3,4,4,4,4,4,4,4,4,4,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,5.0,,عدم تعاون الموظفين,لاشي,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,7,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,,لاشي,تعامل الموظفين,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,7,3,1,4,4,2,2,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,1.0,4.0,4.0,3.0,2.0,4.0,2.0,8.0,,رسوم الخدمه,تعامل الموظفه,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,4.0,,1,7,3,3,4,4,4,1,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,8.0,,عدم توفر مواقف,سياسه التعامل,Q256_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,5,1,1,4,4,4,4,5,4,4,4,4,4,4,4,4,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,9.0,,لاشي,تعامل الموظفين,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,4.0,,1,7,3,1,4,4,4,3,4,4,4,4,4,4,4,1,4,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,6.0,,تحويله من قسم لقسم وعدم انجاز المعامله,_,Q256_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,2,7,3,1,4,4,2,4,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,8.0,,_,_,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,2.0,,1,7,3,3,4,4,1,2,4,4,4,4,4,4,4,2,4,4.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,,عدم انجاز المعامله / عدم استرداد المبالغ في حال رفض الطلب,لاشي,Q256_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,2,7,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,8.0,,_,_,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,7,3,3,4,4,4,2,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,9.0,,عدم توفر مواقف,تعامل الموظفين,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,5,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,8.0,,لاشي,_,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,8,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,9.0,,Nothing,_,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,2,7,4,1,4,4,3,2,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,,_,_,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,4.0,,1,5,1,1,3,3,5,1,5,3,4,5,5,5,5,4,5,4.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,6.0,,الباركنات ?جدا متعبه، للحصول على أفاده بخصوص الأرض من اسبوعين أزور البلديه واغلب الأحيان الموظفه المسؤول غير موجودة وانتهت اجازتي من العمل ولم أنجز.,.,Q256_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,5,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,,_,_,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,2,7,1,1,4,4,2,4,2,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,8.0,,لا يتم الرد على الهاتف حضورها شخصيا كل شهر لاستلام المبلغ,_,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,7,3,3,4,4,4,4,4,4,4,4,4,3,3,4,4,4.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,8.0,,موظفه وحده تشتغل والباقي لا,لاشي,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,2,7,3,1,4,4,4,1,4,4,4,4,4,4,4,3,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,9.0,,لاشي,تعامل الموظف,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,5,6,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,6.0,,The employee did not understand my language,Nothings,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,2,7,3,1,4,4,4,4,4,4,4,4,4,4,4,3,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,,لاشي,تعامل الموظفين,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,5,1,1,4,4,2,2,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,,لاشي,تعامل الموظفين,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,5,1,1,4,4,4,1,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,9.0,,سخونه الصاله,تعامل الموظفين,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,2,7,3,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,5.0,,التواصل الإلكتروني سيئ جداا وعدم الرد على الهاتف,تعامل الموظفه,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,2,7,3,1,3,3,4,3,5,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,8.0,,لاشي,موقع المحكمه,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,1.0,,1,7,3,1,3,3,4,2,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,10.0,,عدم توفر المواقف,تعامل الموظفين,Q256_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,4.0,,1,7,3,1,3,3,2,2,3,4,4,4,4,4,4,3,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,,عدم توفر المواقف,تعامل الموظفين,Q256_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,7,4,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,9.0,,Nothings,_,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,5,1,1,4,4,4,4,4,4,4,4,4,4,3,4,4,4.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,9.0,,لاشي,تعامل الموظفين,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,7,1,3,3,3,4,1,4,4,4,4,4,4,4,2,4,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,6.0,,عدم سير الإجراءات و وجود حاجز بين الموظف والعميل يمنع من التواصل بشكل جيد,لاشي,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,5,1,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,10.0,,لاشي,تعامل الموظفين,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,2,5,3,1,3,3,4,4,5,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,10.0,,لاشي,ابتسامه الموظفين,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,2.0,,2,7,3,3,4,4,2,2,4,4,3,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,,عدم انجاز المعامله من اول مره,لاشي,Q256_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,5,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,10.0,,Nothing,Im satisfied for the good service,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,1,7,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,10.0,,لايوجد,الخدمة ممتازة فاانا دائم الحضور بالمركز بصفتي مندوب واجد الخدمة تتطور وتخدم الجميع,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,4.0,,1,7,3,3,5,4,5,4,5,5,4,5,4,5,5,5,4,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,,لايوجد,الاستقبال والموظفين,Q256_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3.0,,2,7,3,1,4,4,4,4,4,5,4,4,4,5,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,,لا شي,التعاون وإنجاز المعاملات,Q256_3
